trajectory,sample,progress_percent,A1_deg,A2_deg,A3_deg,A4_deg,A5_deg,A6_deg,delta_A1_deg,delta_A2_deg,delta_A3_deg,delta_A4_deg,delta_A5_deg,delta_A6_deg,delta_norm_deg
19:39 P5=P3,12,17.647058823529413,-0.07427533879139078,-90.00598883305828,89.94395767426316,0.01907052569953286,33.41863728236415,-0.0655427539301155,0.008622570276898459,0.0006952392915593464,0.006505912998989061,0.002787132357219755,3.8799999999996295,0.007608926915317789,3.8800235595744144
19:39 P5=P3,13,19.11764705882353,-0.08289790906828921,-90.00668407234986,89.93745176126417,0.021857658056752608,37.29863728236376,-0.07315168084543323,0.00862257027689843,0.0006952392915735572,0.006505912998989061,0.002787132357219748,3.8799999999996047,0.00760892691531774,3.880023559574389
19:39 P5=P3,14,20.58823529411765,-0.09152047934518767,-90.0073793116414,89.93094584826521,0.02464479041397236,41.178637282363376,-0.08076060776075103,0.008622570276898459,0.0006952392915451355,0.006505912998960639,0.0027871323572197515,3.879999999999619,0.007608926915317796,3.8800235595744033
19:39 P5=P3,15,22.058823529411764,-0.1001430496220861,-90.00807455093296,89.92443993526622,0.027431922771192108,45.05863728236299,-0.08836953467606878,0.00862257027689843,0.0006952392915593464,0.006505912998989061,0.002787132357219748,3.8799999999996118,0.007608926915317754,3.880023559574396
19:39 P5=P3,16,23.529411764705884,-0.10876561989898456,-90.00876979022453,89.91793402226725,0.03021905512841186,48.93863728236261,-0.09597846159138657,0.008622570276898459,0.0006952392915735572,0.00650591299897485,0.0027871323572197515,3.879999999999626,0.007608926915317782,3.8800235595744104
19:39 P5=P3,17,25.0,-0.117388190175883,-90.00946502951608,89.91142810926826,0.03300618748563162,52.818637282362225,-0.10358738850670436,0.008622570276898445,0.0006952392915451355,0.006505912998989061,0.0027871323572197584,3.8799999999996118,0.007608926915317796,3.880023559574396
19:39 P5=P3,18,26.470588235294116,-0.12601076045278145,-90.01016026880764,89.90492219626928,0.03579331984285136,56.698637282361844,-0.11119631542202212,0.008622570276898445,0.0006952392915593464,0.00650591299897485,0.0027871323572197446,3.879999999999619,0.007608926915317754,3.8800235595744033
19:39 P5=P3,19,27.941176470588236,-0.13463333072967992,-90.0108555080992,89.89841628327031,0.03858045220007112,60.57863728236147,-0.11880524233733991,0.008622570276898472,0.0006952392915593464,0.00650591299897485,0.0027871323572197584,3.879999999999626,0.007608926915317796,3.8800235595744104
19:39 P5=P3,20,29.41176470588235,-0.14325590100657837,-90.01155074739076,89.8919103702713,0.041367584557290865,64.45863728236107,-0.12641416925265767,0.008622570276898445,0.0006952392915593464,0.006505912999003272,0.0027871323572197446,3.8799999999995975,0.007608926915317754,3.880023559574382
19:39 P5=P3,21,30.88235294117647,-0.1518784712834787,-90.01224598668232,89.88540445727233,0.04415471691451123,68.33863728236155,-0.1340230961679771,0.008622570276900332,0.0006952392915593464,0.00650591299897485,0.002787132357220362,3.8800000000004786,0.007608926915319447,3.8800235595752635
19:39 P5=P3,22,32.35294117647059,-0.1605010415603791,-90.01294122597386,89.87889854427334,0.0469418492717316,72.21863728236204,-0.1416320230832966,0.008622570276900388,0.0006952392915451355,0.006505912998989061,0.002787132357220376,3.880000000000493,0.007608926915319475,3.8800235595752772
19:39 P5=P3,23,33.8235294117647,-0.16912361183727942,-90.01363646526544,89.87239263127435,0.04972898162895196,76.09863728236252,-0.14924094999861603,0.008622570276900332,0.0006952392915735572,0.006505912998989061,0.002787132357220355,3.8800000000004786,0.007608926915319447,3.8800235595752635
19:39 P5=P3,24,35.294117647058826,-0.17739025598797153,-90.01430300617358,89.86615527212149,0.05240106555034889,79.81847699078637,-0.15653579238987816,0.008266644150692115,0.0006665409081421103,0.006237359152862609,0.0026720839213969297,3.719839708423848,0.00729484239126213,3.719862295496476
19:39 P5=P3,25,36.76470588235294,-0.1844241329897696,-90.01487014885919,89.86084806204958,0.054674673715763206,82.98359387479633,-0.16274278802103084,0.007033877001798056,0.0005671426856110884,0.005307210071904933,0.0022736081654143175,3.1651168840099615,0.006206995631152679,3.165136102774892
19:39 P5=P3,26,38.23529411764706,-0.19018471904976006,-90.01533462588202,89.85650157712388,0.05653670734248405,85.5757529636754,-0.16782617695406166,0.005760586059990469,0.00046447702283103354,0.004346484925704885,0.001862033626720841,2.5921590888790718,0.0050833889330308135,2.592174828612553
19:39 P5=P3,27,39.705882352941174,-0.19467201416794308,-90.01569643724206,89.85311581734435,0.05798716643051143,87.59495425742365,-0.17178595918897066,0.004487295118183021,0.00036181136003676784,0.0033857597795332595,0.0014504590880273852,2.019201293748253,0.003959782234909004,2.019213554450286
19:39 P5=P3,28,41.1764705882353,-0.19788601834431882,-90.01595558293933,89.85069078271101,0.05902605097984542,89.04119775604111,-0.17462213472575802,0.00321400417637574,0.00025914569727092385,0.002425034633333212,0.0010388845493339849,1.4462434986174628,0.002836175536787361,1.446252280288046
19:39 P5=P3,29,42.64705882352941,-0.19982673157888714,-90.01611206297382,89.84922647322387,0.05965336099048595,89.91448345952776,-0.17633470356442357,0.0019407132345683198,0.000156480034490869,0.001464309487147375,0.000627310010640536,0.8732857034866441,0.0017125688386655513,0.873291006125778
19:39 P5=P3,30,44.11764705882353,-0.20049415387164804,-90.01616587734553,89.84872288888289,0.059869096462433054,90.21481136788358,-0.1769236657049674,0.0006674222927608997,5.381437171081416e-05,0.000503584340975749,0.00021573547194710108,0.30032790835582546,0.000588962140543825,0.3003297319635102
19:39 P5=P3,31,45.588235294117645,-0.20049452582621574,-90.01616590733629,89.84872260823525,0.059869216691851634,90.2149787406827,-0.1769239939336777,3.719545677016711e-07,2.999075832121889e-08,2.8064764023838507e-07,1.2022941858064184e-07,0.00016737279911183123,3.282287102945869e-07,0.00016737381540872143
