trajectory_id,trajectory_received_time_iso,trajectory_received_time_ros_s,segment_index,point_index,point_count,time_from_start_s,trajectory_duration_s,joint_a1_position_rad,joint_a1_position_deg,joint_a1_velocity_rad_s,joint_a1_velocity_deg_s,joint_a1_acceleration_rad_s2,joint_a1_acceleration_deg_s2,joint_a2_position_rad,joint_a2_position_deg,joint_a2_velocity_rad_s,joint_a2_velocity_deg_s,joint_a2_acceleration_rad_s2,joint_a2_acceleration_deg_s2,joint_a3_position_rad,joint_a3_position_deg,joint_a3_velocity_rad_s,joint_a3_velocity_deg_s,joint_a3_acceleration_rad_s2,joint_a3_acceleration_deg_s2,joint_a4_position_rad,joint_a4_position_deg,joint_a4_velocity_rad_s,joint_a4_velocity_deg_s,joint_a4_acceleration_rad_s2,joint_a4_acceleration_deg_s2,joint_a5_position_rad,joint_a5_position_deg,joint_a5_velocity_rad_s,joint_a5_velocity_deg_s,joint_a5_acceleration_rad_s2,joint_a5_acceleration_deg_s2,joint_a6_position_rad,joint_a6_position_deg,joint_a6_velocity_rad_s,joint_a6_velocity_deg_s,joint_a6_acceleration_rad_s2,joint_a6_acceleration_deg_s2
5,2026-08-19 22:21:29.392,1787178089.3927622,0,3,14,0.30000000000000004,1.244336834,0.0028713519858416343,0.16451635028523334,-0.0030762722449219574,-0.17625741626726324,-0.010254240816414422,-0.58752472089133,-1.5389861441728487,-88.17741079021627,-0.02596414927902417,-1.4876361723357243,-0.08654716426348107,-4.958787241122929,1.8746082684563126,107.40714202287393,-0.26600194363450347,-15.240788712533863,-0.8866731454490265,-50.8026290418186,0.0018482428873993167,0.1058965169630539,-0.004622818837982468,-0.2648680088699669,-0.015409396126620253,-0.8828933629005787,1.231686184150337,70.57042003638742,0.3000000000000003,17.188733853924717,1.0000000000007772,57.29577951312685,-0.00115815535215629,-0.066357413699043,0.00035253566829438333,0.020198805921092113,0.0011751188943155012,0.06732935307035805
5,2026-08-19 22:21:29.392,1787178089.3927622,0,4,14,0.4,1.244336834,0.0025124535572674076,0.14395298505405274,-0.004101696326562638,-0.23500988835635261,-0.010254240816455892,-0.587524720893706,-1.5420152949220682,-88.35096834365544,-0.0346188657053658,-1.983514896447646,-0.08654716426383414,-4.958787241143159,1.8435747083656207,105.62905000641165,-0.3546692581793404,-20.32105161671196,-0.8866731454526222,-50.80262904202461,0.0013089140229680316,0.07499524926155791,-0.0061637584506433335,-0.35315734515995834,-0.01540939612668268,-0.8828933629041557,1.266686184150337,72.5757723193453,0.40000000000000324,22.918311805233113,1.0000000000048295,57.29577951335903,-0.0011170261908552788,-0.06400088634158227,0.00047004755772584773,0.02693174122812301,0.0011751188943202936,0.06732935307063263
5,2026-08-19 22:21:29.392,1787178089.3927622,0,5,14,0.5,1.244336834,0.002051012720529117,0.11751437261396341,-0.005127120408203674,-0.29376236044546233,-0.010254240816851681,-0.5875247209163831,-1.5459099173139217,-88.57411376950579,-0.043273582131710425,-2.4793936205597396,-0.08654716426717443,-4.9587872413345435,1.8036744168204455,103.34293169953159,-0.44333657272420807,-25.401314520891813,-0.8866731454869154,-50.80262904398947,0.0006154911972706656,0.035265047931063116,-0.007704698063304732,-0.44144668144998034,-0.015409396127278534,-0.8828933629382955,1.3116861841503369,75.154082397434,0.5000000000000407,28.647889756543496,1.0000000000435207,57.29577951557588,-0.0010641458406111216,-0.06097106545341847,0.0005875594471573528,0.03366467653515623,0.0011751188943656895,0.06732935307323362
5,2026-08-19 22:21:29.392,1787178089.3927622,0,6,14,0.6000000000000001,1.244336834,0.0014870294771346768,0.08520051305136253,-0.0061525444735422334,-0.35251483160050895,-0.010254240816090734,-0.5875247208727841,-1.5506700113356824,-88.84684706703813,-0.05192829842045893,-2.975272336788156,-0.08654716426105832,-4.958787240984116,1.7549073939511746,100.54878710970439,-0.5320038858594182,-30.481577344304238,-0.886673145464058,-50.80262904267983,-0.00023202558742678594,-0.013294086898598532,-0.009245637651467846,-0.5297360163363539,-0.015409396127177477,-0.8828933629325054,1.3666861840032836,78.30535026222799,0.5999999984102505,34.37746761676346,1.0,57.29577951308232,-0.0009995143015966229,-0.05726795104445257,0.0007050713347206202,0.04039761173514732,0.0011751188942818941,0.0673293530684325
5,2026-08-19 22:21:29.392,1787178089.3927622,0,7,14,0.7000000000000001,1.244336834,0.0008826215058629652,0.05057048719342915,-0.0055817609880359585,-0.3198113468652328,0.010254240816694746,0.5875247209073914,-1.5557712954685918,-89.13912911795089,-0.04711080944556415,-2.6992505506758797,0.08654716426583553,4.95878724125783,1.702644888455488,97.55436611802229,-0.4826488533879675,-27.65374228595898,0.8866731454732426,50.802629043206075,-0.0011402899843876986,-0.06533380352645367,-0.008387901911868296,-0.4805913785197676,0.015409396127042223,0.8828933629247558,1.4256284286894698,81.68249211777386,0.5443368346787106,31.18820326060055,-1.0000000000281253,-57.295779514693784,-0.0009302501561925707,-0.05329940784121992,0.0006396604993023601,0.036649846931256176,-0.0011751188943475979,-0.06732935307219705
5,2026-08-19 22:21:29.392,1787178089.3927622,0,8,14,0.8,1.244336834,0.0003757166111413833,0.021526976111359186,-0.004556336906395428,-0.26105887477615203,0.010254240816523819,0.587524720897598,-1.5600496405918316,-89.3842602368129,-0.038456093019224716,-2.2033718265640836,0.08654716426440608,4.958787241175928,1.658813368843931,95.04300503463517,-0.39398153884314346,-22.573479381781627,0.8866731454584913,50.80262904236089,-0.0019020331949415152,-0.10897847456393259,-0.006846962299207659,-0.39230204222978926,0.015409396126784528,0.8828933629099911,1.4750621121573428,84.51483354626862,0.44433683467872315,25.458625309293033,-1.000000000011384,-57.29577951373458,-0.0008721597007339053,-0.0499710699134457,0.0005221486098709138,0.029916911624226317,-0.0011751188943280124,-0.06732935307107489
5,2026-08-19 22:21:29.392,1787178089.3927622,0,9,14,0.9,1.244336834,-2.8645875416135572e-05,-0.0016412877618021291,-0.0035309128247549026,-0.2023064026870716,0.010254240816349866,0.5875247208876312,-1.563462514072437,-89.57980348326372,-0.029801376592884406,-1.7074931024522375,0.08654716426293599,4.958787241091699,1.623848580686858,93.03967024166587,-0.30531422429832,-17.493216477604303,0.8866731454435078,50.8026290415024,-0.0025096824442292533,-0.14379421197241282,-0.005306022686547027,-0.30401270593981117,0.015409396126524253,0.8828933628950785,1.514495795625216,86.77421717963257,0.34433683467873527,19.729047357985497,-0.9999999999944754,-57.29577951276579,-0.0008258204342183862,-0.04731602551637456,0.00040463672043946725,0.023183976317196448,-0.0011751188943082303,-0.06732935306994145
5,2026-08-19 22:21:29.392,1787178089.3927622,0,10,14,1.0,1.244336834,-0.00033046595380958996,-0.018934304426054715,-0.0025054887431143766,-0.14355393059799107,0.010254240816179183,0.5875247208778518,-1.5660099159104084,-89.72575885730335,-0.021146660166544085,-1.2116143783403905,0.08654716426149205,4.958787241008967,1.5977505239842678,91.54436173911435,-0.21664690975349649,-12.412953573426979,0.88667314542865,50.802629040651105,-0.00296323773225091,-0.16978101575189422,-0.0037650830738863946,-0.2157233696498331,0.015409396126265941,0.8828933628802782,1.543929479093089,88.46064301786568,0.24433683467874734,13.999469406677955,-0.999999999977776,-57.29577951180898,-0.0007912323566460127,-0.045334274650006466,0.0002871248310080207,0.016451041010166575,-0.00117511889428853,-0.0673293530688127
5,2026-08-19 22:21:29.392,1787178089.3927622,0,11,14,1.1,1.244336834,-0.0005297436240389814,-0.030352073881398652,-0.001480064661473497,-0.08480145850889032,0.010254240816528804,0.5875247208978837,-1.5676918461057456,-89.82212635893178,-0.01249194374020078,-0.7157356542283728,0.0865471642644459,4.95878724117821,1.580519198736161,90.55707952698063,-0.12797959520864235,-7.332690669247899,0.8866731454589171,50.802629042385284,-0.003262699059006488,-0.18693888590237692,-0.0022241434612252295,-0.1274340333598245,0.015409396126792629,0.8828933629104552,1.5633631625609625,89.57411106096798,0.14433683467872488,8.269891455368436,-1.0000000000119282,-57.29577951376576,-0.0007683954680167854,-0.04402581731434144,0.0001696129415765335,0.009718105703134378,-0.001175118894328638,-0.06732935307111072
5,2026-08-19 22:21:29.392,1787178089.3927622,0,12,14,1.2,1.244336834,-0.0006264788861043075,-0.035894596127833814,-0.0004546405798329756,-0.026048986419810072,0.010254240816325996,0.5875247208862635,-1.5685083046584487,-89.86890598814904,-0.0038372273138604965,-0.21985693011652815,0.08654716426273414,4.958787241080133,1.5721546049425377,90.07782360526468,-0.03931228066381919,-2.252427765070594,0.8866731454413924,50.802629041381195,-0.0034080664244959835,-0.1952678224238607,-0.0006832038485646031,-0.03914469706984678,0.015409396126487266,0.8828933628929592,1.572796846028836,90.11462130893948,0.044336834678737364,2.540313504060918,-0.9999999999921525,-57.29577951263269,-0.000757309768330704,-0.04339065350937947,5.21010521450874e-05,0.0029851703961045325,-0.0011751188943053966,-0.0673293530697791
5,2026-08-19 22:21:29.392,1787178089.3927622,0,13,14,1.244336834,1.244336834,-0.0006365575482174539,-0.036472060930055505,-9.96049561689534e-20,-5.706943607066583e-18,0.010254240817202163,0.5875247209364642,-1.5685933699149683,-89.8737798683308,-8.406791548343517e-19,-4.8167367496633414e-17,0.08654716427012918,4.958787241503837,1.5712831138982202,90.02789084654184,-8.61273314814934e-18,-4.9347325946138e-16,0.8866731455171428,50.802629045721375,-0.003423211972538821,-0.1961355984051279,-1.4967975233477343e-19,-8.576018087345947e-18,0.015409396127803867,0.8828933629683948,1.5737797234835005,90.17093603887031,9.713537837885403e-18,5.565447222514644e-16,-1.0000000000775942,-57.29577951752814,-0.0007561547704629319,-0.04332447700620952,1.1414561843939001e-20,6.540062186487714e-19,-0.0011751188944057903,-0.06732935307553123
