trajectory,sample,progress_percent,A1_deg,A2_deg,A3_deg,A4_deg,A5_deg,A6_deg,delta_A1_deg,delta_A2_deg,delta_A3_deg,delta_A4_deg,delta_A5_deg,delta_A6_deg,delta_norm_deg
MoveIt2 Base RAW,60,22.55639097744361,-2.1232903748543617,-67.03348129339463,116.65900268242648,-7.142728308402279,36.43768343461359,-9.300978083415126,0.005317105595584515,0.138844567495795,0.23124517170758452,2.57830982474397,1.232804345640453,2.5713077818492414,3.853815282414663
MoveIt2 Base RAW,61,22.93233082706767,-2.1167916919146745,-66.86378242136121,116.37636976772393,-10.29399505872006,34.930922956574534,-12.443686783514623,0.006498682939687139,0.16969887203342182,0.28263291470254615,3.151266750317782,1.5067604780390553,3.1427087000994973,4.710217462924888
MoveIt2 Base RAW,62,23.30827067669173,-2.109111431239507,-66.66322923457025,116.04234909300513,-14.01821892439317,33.150206255393904,-16.157796591130488,0.007680260675167361,0.20055318679095535,0.3340206747188006,3.7242238656731086,1.78071670118063,3.7141098076158645,5.566619927102692
MoveIt2 Base RAW,63,23.68421052631579,-2.1002495926792073,-66.43182172911385,115.65694065176157,-18.31539997799002,31.09553329637352,-20.443307578634066,0.008861838560299873,0.23140750545640287,0.38540844124355544,4.29718105359685,2.054672959020383,4.285510987503578,6.423022499748947
MoveIt2 Base RAW,64,24.06015037593985,-2.090206176522956,-66.16955991254339,115.22014445657,-23.185538079283386,28.76690414656225,-25.30021960617895,0.010043416156251261,0.262261816570458,0.436796195191576,4.870138101293367,2.3286291498112703,4.856912027544883,7.279424862796719
MoveIt2 Base RAW,65,24.43609022556391,-2.078981182838153,-65.87644378661884,114.73196051036163,-28.628633195591316,26.164318821586782,-30.728532641171938,0.01122499368480323,0.2931161259245556,0.48818394620836614,5.44309511630793,2.6025853249754682,5.428313034992989,8.135827176994574
MoveIt2 Base RAW,66,24.81203007518797,-2.066574611323342,-65.55247334346831,114.19238880002592,-34.64468547309233,23.287777251552676,-36.728246829394564,0.012406571514810949,0.3239704431505288,0.5395717103357072,6.016052277501014,2.8765415700341066,5.999714188222626,8.992229709686347
MoveIt2 Base RAW,67,25.18796992481203,-2.0529864613355904,-65.19764856630306,113.60142929760121,-41.23369522354962,20.13727928739211,-43.29936248176336,0.013588149987751486,0.3548247771652484,0.5909595024247096,6.589009750457286,3.1504979641605644,6.571115652368796,9.848632708372454
MoveIt2 Base RAW,68,25.56390977443609,-2.038216733973389,-64.81196948380773,112.95908205086172,-48.3956619142962,16.712825183796824,-50.44187906705793,0.01476972736220139,0.38567908249532934,0.6423472467394902,7.161966690746581,3.424454103595288,7.1425165852945725,10.705034910878002
MoveIt2 Base RAW,69,25.93984962406015,-2.0222654292292943,-64.395436095788,112.26534705948379,-56.130585548940935,13.014414939041236,-58.155796588877344,0.015951304744094674,0.4165333880197295,0.6937349913779371,7.734923634644737,3.6984102447555873,7.713917521819411,11.56143711877774
